id,title,release_year,release_date,vote_average,popularity,vote_count
63538,Naval Cadets III,1992,1992-06-06,2.0,0.035138,1.0
59475,Look for a Woman,1982,1982-06-09,7.2,0.876368,8.0
65591,The New Adventures of the Elusive Avengers,1968,1968-06-06,6.0,0.590717,3.0
20977,Gas Station Queen,1962,1962-12-09,5.8,1.645067,4.0
65594,"Crown of Russian Empire, or the Elusives Again",1971,1971-06-06,5.7,0.352603,3.0
41977,Magicians (1982),1982,1982-01-01,6.2,0.00022,10.0
59803,Adventures of Mowgli,1973,1973-01-01,5.7,1.349284,13.0
238307,The Isle of Lost Ships,1987,1987-04-19,3.0,0.051647,1.0
189215,The Untold History of the United States,2012,2012-11-12,8.2,1.37316,15.0
254311,"Petrovka Street, Number 38",1980,1980-07-28,6.0,0.148508,1.0
254309,"Ogaryova Street, Number 6",1980,1980-12-01,5.0,0.031359,1.0
202239,Start Liquidation,1983,1983-03-12,3.0,0.623522,1.0
193154,Ku! Kin-dza-dza,2013,2013-04-10,6.0,1.55164,7.0
253192,Faster than Rabbits,2014,2014-01-01,6.3,1.14731,12.0
169020,Vive la France,2013,2013-02-19,4.9,5.081131,124.0
210365,The Brides Are Coming,1978,1978-01-01,4.5,0.555475,3.0
19493,Hornblower: The Even Chance,1998,1998-10-07,6.8,2.023147,16.0
70874,Do Not Leave...,1989,1989-12-06,0.0,0.423116,0.0
50197,Serafino,1968,1968-12-16,5.8,0.86112,11.0
174905,The Young Lady and the Hooligan,1918,1918-05-01,7.0,0.208569,1.0
167364,Turf,2013,2013-02-13,4.2,2.202562,31.0
119694,The Sunshine Boys (1996),1996,1996-02-15,4.5,0.474328,4.0
83456,What Men Still Talk About,2011,2011-12-29,5.8,1.565713,16.0
132542,The Return of Bruno,1987,1987-02-17,4.7,0.863611,3.0
127608,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,1983,1983-06-25,7.7,0.360604,6.0
82857,"Tsirk Sgorel, i Klouny Razbezhalis",1998,1998-03-23,3.5,0.639829,2.0
38430,Seventeen Moments in Spring,1973,1973-01-01,7.4,0.977018,10.0
203720,Retribution (1967),1967,1967-06-06,2.0,0.156708,1.0
199655,With Clean Hands,1972,1972-10-29,7.3,0.002538,4.0
68271,Dream (1941),1941,1941-11-11,8.5,0.348717,2.0
130492,Uno bianca,2001,2001-02-05,6.0,0.877629,9.0
270393,Приключения Шерлока Холмса и доктора Ватсона: Двадцатый век начинается,1986,1986-05-18,7.0,0.018017,5.0
40055,Le Grand pardon,1982,1982-01-27,6.4,0.433724,10.0
21534,Iblard Jikan,2007,2007-07-04,6.1,1.528257,12.0
71662,Come Look at Me,2000,2000-06-06,5.8,0.546136,6.0
65545,Vanished Empire,2008,2008-02-14,5.0,0.402849,3.0
92737,Under the Gun (1995),1995,1995-12-26,7.0,0.038051,1.0
62040,CounterForce,1998,1998-12-14,6.8,1.092346,4.0
59455,Pour 100 briques t'as plus rien !,1982,1982-05-12,5.6,1.023183,7.0
263873,The Undertaker's Wedding,1997,1997-01-01,0.0,1.187218,0.0
80386,Queen: Made in Heaven,1997,1997-02-01,0.0,0.00122,0.0
77720,100 grams for Bravery,1976,1976-01-01,4.0,0.573899,2.0
83614,You Are My Only Love,1993,1993-02-01,4.5,0.724248,4.0
74852,Vertical,1966,1966-06-19,5.4,0.846384,5.0
126846,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,1980,1980-01-01,7.3,0.572904,10.0
72093,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,1979,1979-02-01,7.7,0.711782,13.0
72095,Sherlock Holmes and Dr. Watson: Acquaintance,1979,1979-01-01,7.9,0.953298,17.0
60199,Hotel Room,1993,1993-04-01,7.1,0.357286,9.0
116544,Helen the Baby Fox,2006,2006-03-18,0.0,0.003562,0.0
227998,Tomorrow Was the War,1987,1987-10-18,5.4,0.985424,5.0
363890,Night of the Living Dead: Darkest Dawn,2015,2015-10-05,5.2,1.112812,6.0
16915,Gutterballs,2008,2008-01-01,4.3,1.505798,23.0
252189,Camp Dread,2014,2014-04-15,4.6,0.985039,8.0
30579,Hallowed Ground,2007,2007-01-01,4.4,1.284305,8.0
40469,Final Exam,1981,1981-06-05,4.9,0.686963,18.0
19543,Anacondas: Trail of Blood,2009,2009-02-27,3.9,3.167031,53.0
212494,Don't Go to the Reunion,2013,2013-10-05,4.9,0.223536,6.0
48333,Hammerhead,2005,2005-06-18,4.2,0.632582,12.0
63350,Father's Day,2011,2011-06-19,6.2,2.199072,24.0
296121,Trophy Heads,2014,2014-06-04,6.0,0.508162,4.0
320412,Camp Massacre,2014,2014-04-12,3.0,0.209126,1.0
84422,Don't Open Till Christmas,1984,1984-12-07,5.4,0.912179,9.0
67087,Curtains,1983,1983-03-04,5.0,1.436731,23.0
92393,Area 407,2012,2012-04-27,4.0,2.070949,36.0
242376,Reality Terror Night,2013,2013-09-10,1.0,0.146679,2.0
12759,Doll Graveyard,2005,2005-01-01,2.9,0.657628,7.0
353462,Tut,2015,2015-07-19,7.6,1.645219,22.0
317182,Doctor Who: Last Christmas,2014,2014-12-25,7.9,4.964132,86.0
315623,"Doctor Who: The Doctor, the Widow and the Wardrobe",2011,2011-12-25,6.8,0.773867,13.0
315620,Doctor Who: A Christmas Carol,2010,2010-12-25,7.9,2.906731,37.0
282963,Doctor Who: Planet of the Dead,2009,2009-07-26,7.3,3.214699,51.0
317190,Doctor Who: The Next Doctor,2008,2008-12-25,7.4,3.229702,51.0
335209,Doctor Who: Voyage of the Damned,2007,2007-12-25,8.0,1.654309,32.0
282758,Doctor Who: The Runaway Bride,2007,2007-07-06,7.9,2.88026,45.0
92787,Transylvania Twist,1989,1989-10-01,5.0,0.426793,4.0
55681,The Halfway House,2004,2004-02-14,3.4,0.510135,6.0
30385,Chainsaw Sally,2004,2004-10-02,3.5,0.151445,2.0
22573,Last of the Living,2009,2009-05-03,4.6,1.790302,14.0
320169,Ninjas vs. Monsters,2012,2012-10-14,6.0,0.358804,2.0
54525,Secrets in the Walls,2010,2010-11-24,5.3,1.356312,26.0
358881,Made in France,2015,2015-10-27,6.5,3.428114,59.0
191185,My Sweet Orange Tree,2013,2013-04-19,6.8,1.000202,9.0
72232,The King and Queen of Moonlight Bay,2003,2003-06-15,6.0,0.190112,5.0
367882,The Phone,2015,2015-10-22,6.8,0.290605,5.0
227262,Frau Ella,2013,2013-10-17,6.0,4.772213,37.0
321751,A Perfect Day (2015),2015,2015-08-28,6.6,9.786662,194.0
79434,A-1 Headline,2004,2004-09-09,5.9,0.851813,7.0
18512,Sergeants 3,1962,1962-02-10,5.5,0.982778,3.0
43456,The Miracle of the Bells,1948,1948-03-27,4.0,0.317882,1.0
43503,Step Lively,1944,1944-07-26,0.0,0.009344,0.0
265351,İtirazım Var,2014,2014-04-18,7.1,0.465766,9.0
333886,Lemonade (2015),2015,2015-04-24,6.7,0.736792,9.0
268413,Antidote,2014,2014-05-08,6.0,0.967731,8.0
64433,Pardon,2005,2005-03-04,7.7,0.608454,6.0
30634,Organize İşler,2005,2005-12-22,6.2,2.458282,13.0
49828,Police (2007),2007,2007-02-16,8.7,0.984592,3.0
320349,"3 ½ Minutes, 10 Bullets",2015,2015-10-02,7.8,1.381594,30.0
352327,After Words,2015,2015-08-21,6.2,1.335301,10.0
172520,Coldwater,2013,2013-03-10,6.6,5.441277,71.0
224923,Aleksandr's Price,2013,2013-09-23,4.9,0.986074,4.0
337012,The Legend of Longwood,2014,2014-11-16,8.0,0.118119,1.0
28536,The Blancheville Monster,1963,1963-06-06,4.3,1.035388,4.0
219335,The Witch Returns to Life,1952,1952-12-05,6.0,0.079428,1.0
133137,Dead Creatures,2001,2001-09-25,0.0,0.002709,0.0
92727,Ninja Death,1987,1987-01-01,4.5,0.0339,2.0
119944,Emperor of Shaolin Kung Fu,1980,1980-04-12,0.0,1e-06,0.0
300666,Bravetown,2015,2015-05-08,6.5,8.378022,87.0
41923,Outrageous!,1977,1977-01-01,5.2,0.005351,8.0
85204,American Nightmare,1983,1983-03-17,4.3,0.246148,6.0
282298,Surfacing,1981,1981-07-25,5.0,0.093933,1.0
27350,McBain,1991,1991-09-20,4.6,0.382527,7.0
30361,Save Me (1994),1994,1994-01-01,4.9,1.061046,3.0
145081,The Killing Machine,1995,1995-01-11,6.0,0.200659,2.0
293830,Terminal,1996,1996-02-12,5.3,1.524545,3.0
76287,Johnny 2.0,1998,1998-09-12,7.5,0.270593,2.0
213914,Borderline Normal,2000,2000-12-01,0.0,0.549975,0.0
46734,Eva (2010),2010,2010-08-01,5.0,0.607009,1.0
44951,Beneath the Blue,2010,2010-11-16,6.5,0.99845,10.0
79722,Dark Rising 2:  Summer Strikes Back,2011,2011-08-09,3.0,0.849195,2.0
268092,Transformers Prime Beast Hunters: Predacons Rising,2013,2013-10-04,6.7,1.648427,5.0
13732,The Red Inn (2007),2007,2007-12-05,5.0,2.691581,27.0
105539,The Salvation Hunters,1925,1925-02-15,7.0,0.249474,3.0
336806,The Here After,2015,2015-01-20,6.2,1.416633,10.0
28546,11:59,2005,2005-10-01,4.0,0.523074,3.0
335869,This Isn't Funny,2015,2015-11-06,7.7,0.417405,3.0
51403,Bibliothèque Pascal,2010,2010-06-08,6.8,0.368638,9.0
369230,Them who?,2015,2015-11-19,6.2,3.496436,75.0
257593,La mossa del pinguino,2014,2014-03-01,5.3,1.522658,25.0
324259,Prince,2015,2015-02-06,6.9,0.99881,12.0
188981,The Blue Sky Maiden,1957,1957-10-07,5.5,0.36478,2.0
44785,Afraid to Die,1960,1960-03-22,5.8,0.521263,6.0
111397,A Wife Confesses,1961,1961-10-29,7.0,0.268985,5.0
85239,Mantis in Lace,1968,1968-01-01,4.0,0.660875,2.0
51411,Ma and Pa Kettle Go to Town,1950,1950-01-04,6.2,0.307504,5.0
63441,Masked Avengers,1981,1981-05-15,5.8,1.394126,3.0
48300,Return of the One-Armed Swordsman,1969,1969-02-28,6.3,0.730459,8.0
70747,Huacho,2009,2009-05-14,5.1,0.145888,4.0
102428,Salomé (2002),2002,2002-11-22,8.0,0.419337,1.0
217919,Salomé (2013),2013,2013-08-10,7.9,1.654191,11.0
96951,Salomé (1923),1923,1923-02-15,7.0,0.075235,2.0
59405,Ten Tigers of Kwangtung,1979,1979-12-25,5.9,0.435576,4.0
72560,Federal Bank Heist,2011,2011-07-22,6.1,1.346629,25.0
128780,The Christmas That Almost Wasn't,1966,1966-11-23,4.3,0.269781,4.0
66160,Flying Guillotine II,1978,1978-01-19,6.3,0.182952,5.0
62071,The Flying Guillotine,1975,1975-02-18,6.6,1.135839,5.0
189279,The Invisible Menace,1938,1938-01-22,4.0,0.177771,1.0
79367,The Venetian Affair,1967,1967-01-18,5.0,0.114933,1.0
48943,Young and Dangerous 5,1998,1998-01-01,6.3,3.953902,10.0
318373,Young Tiger,2015,2015-01-14,6.2,0.579716,8.0
177317,West Of Shanghai,1937,1937-10-30,0.0,0.127134,0.0
334527,Criminal Activities,2015,2015-11-20,5.8,12.579261,111.0
60836,Wild Times,1980,1980-01-24,4.5,0.074392,2.0
161620,Wonder Woman (1974),1974,1974-03-12,5.9,0.366808,8.0
166207,Pápa Piquillo,1998,1998-12-18,4.8,0.383572,8.0
356898,Hong Kong Trilogy: Preschooled Preoccupied Preposterous,2015,2015-09-12,6.0,0.949762,1.0
293982,Warsaw 44,2014,2014-09-19,6.8,4.277554,63.0
346755,The Red Spider,2015,2015-07-06,5.0,0.482449,4.0
309018,Life Inside Out,2014,2014-10-17,5.2,0.238238,5.0
343880,A Murder in the Park,2015,2015-06-26,6.5,0.202059,5.0
108794,Sharpe's Revenge,1997,1997-05-07,7.2,1.638428,9.0
65020,The Taint,2010,2010-01-01,4.8,0.752246,13.0
336222,Rams,2015,2015-05-28,7.3,3.148711,67.0
329066,Those Who Feel the Fire Burning,2014,2014-11-22,1.5,0.063082,1.0
56718,The Mind Snatchers,1972,1972-06-28,5.5,0.170247,3.0
295602,Becoming Me,2014,2014-09-24,0.0,0.024587,0.0
86211,Deep Blues,1992,1992-04-01,8.0,1e-06,1.0
172443,His Picture in the Papers,1916,1916-02-13,4.0,0.036862,1.0
219466,Dancing on the Edge,2013,2013-02-04,6.3,1.531293,3.0
306060,Richard Pryor: Icon,2014,2014-11-23,5.8,0.931437,5.0
215881,Plush,2013,2013-09-13,5.4,3.488758,40.0
39446,At Risk,2010,2010-04-10,3.4,9.502186,9.0
38119,Neil Young & Crazy Horse: Rust Never Sleeps,1979,1979-08-15,8.5,0.126661,2.0
65799,The Sea Shall Not Have Them,1954,1954-06-01,7.4,0.811448,5.0
293456,For Some Inexplicable Reason,2014,2014-10-30,7.3,0.630332,6.0
294640,Afterlife,2014,2014-09-11,5.3,0.123551,3.0
324573,Love is All: 100 Years of Love & Courtship,2014,2014-12-07,7.3,0.202543,4.0
364089,Anthony Jeselnik: Thoughts and Prayers,2015,2015-10-16,7.8,1.171422,16.0
157050,Anthony Jeselnik: Caligula,2013,2013-01-13,7.7,0.667595,9.0
363810,The Leisure Class,2015,2015-11-02,3.9,1.491134,10.0
52255,"Bi, Don't Be Afraid",2010,2010-05-19,6.8,0.430238,3.0
353285,Taikon,2015,2015-10-02,7.7,0.134614,3.0
237960,Starring Adam West,2013,2013-03-13,8.0,0.363086,3.0
323679,Manson Family Vacation,2015,2015-03-16,5.6,1.608143,19.0
257088,Point Break (2015),2015,2015-12-03,5.5,7.291872,795.0
119482,Poppies Are Also Flowers,1966,1966-10-16,4.0,0.579757,2.0
68865,The Amazons,1973,1973-12-15,5.8,1.498463,2.0
3013,Bloodline (1979),1979,1979-01-01,4.7,2.493634,10.0
27112,Corridor of Mirrors,1948,1948-07-24,5.1,0.482651,3.0
32665,The Jigsaw Man,1984,1984-08-24,4.6,1.716467,9.0
31060,Recep İvedik,2008,2008-02-22,5.4,1.640271,21.0
31061,Recep İvedik 2,2009,2009-02-13,5.5,1.679656,14.0
32926,Recep İvedik 3,2010,2010-02-12,5.9,0.990875,17.0
257343,Recep İvedik 4,2014,2014-02-20,6.5,1.590383,15.0
78401,Tangerine (2008),2008,2008-10-23,7.0,0.05633,1.0
255533,The Kidnapping of Michel Houellebecq,2014,2014-08-27,6.8,0.701958,15.0
23126,Midnight Manhunt,1945,1945-07-27,2.0,0.382124,3.0
348060,Antigang,2015,2015-08-19,5.8,5.748885,105.0
210293,The Smile Man,2013,2013-06-15,7.4,1.338163,18.0
310491,Glassland,2015,2015-04-17,4.2,2.796273,31.0
114377,The Ventriloquist,2012,2012-06-02,5.8,0.452604,4.0
143169,Envelope,2012,2012-05-28,7.7,0.414002,10.0
291290,Submerged (2015),2015,2015-11-27,4.3,2.232507,21.0
306464,Family Guy Presents: Seth and Alex's almost live comedy show,2009,2009-11-08,5.0,0.285174,4.0
352197,Heart of a Dog (2015),2015,2015-10-21,6.6,1.006998,12.0
174611,Bedfellows,2008,2008-08-11,5.6,0.601929,13.0
63880,Adieu Philippine,1962,1962-09-25,6.3,0.464764,7.0
104515,The Lord's Lantern in Budapest,1999,1999-01-28,4.1,0.142291,4.0
34792,Petey Wheatstraw,1977,1977-11-01,4.6,1.084755,7.0
339274,Tamasha,2015,2015-11-27,6.4,1.653733,35.0
191850,Room 8,2013,2013-04-26,7.8,1.843184,12.0
94251,"Tall, Dark and Handsome",1941,1941-01-24,0.0,0.001373,0.0
76084,Tarzan's Fight for Life,1958,1958-08-15,4.0,0.37709,1.0
232034,The Desert Song (1953),1953,1953-05-30,6.0,0.808048,1.0
43524,Iceland,1942,1942-09-21,0.0,0.004794,0.0
31770,"Hello, Frisco, Hello",1943,1943-03-26,4.0,0.294364,1.0
42298,Dressed to Kill (1941),1941,1941-08-08,6.4,0.527663,6.0
24647,Hälsoresan,1999,1999-12-25,4.5,1.84439,12.0
336691,Paternity Leave,2015,2015-11-24,7.0,0.448056,4.0
368330,Katyar Kaljat Ghusali,2015,2015-11-12,9.0,0.446454,2.0
80775,Away All Boats,1956,1956-08-16,6.0,0.765089,5.0
72903,The Midnight Story,1957,1957-08-01,6.2,0.410131,3.0
36520,Playgirl,1954,1954-04-21,3.5,0.563998,3.0
333696,Naked Among Wolves,2015,2015-04-01,7.6,4.885995,30.0
77861,The Execution of Private Slovik,1974,1974-03-13,5.8,0.45009,3.0
84520,The Bunny Game,2010,2010-01-01,4.6,1.687991,22.0
355020,Winter on Fire: Ukraine's Fight for Freedom,2015,2015-10-09,8.1,2.940533,65.0
205749,The List,2013,2013-07-05,5.5,1.358638,2.0
159897,Man Walking Around a Corner,1887,1887-08-18,4.1,1.184891,17.0
96882,Accordion Player,1888,1888-01-01,4.4,0.212768,18.0
32571,"Monkeyshines, No. 1",1890,1890-11-21,4.3,1.163672,15.0
33315,"Monkeyshines, No. 2",1890,1890-11-21,4.5,0.399258,12.0
194079,Sallie Gardner at a Gallop,1878,1878-06-14,6.2,0.327841,25.0
16464,Traffic Crossing Leeds Bridge,1888,1888-10-15,5.9,1.49042,25.0
33316,London's Trafalgar Square,1890,1890-01-01,5.1,0.3471,9.0
315946,Passage of Venus,1874,1874-12-09,6.0,0.480371,19.0
105885,eCupid,2011,2011-06-23,5.1,1.809297,20.0
353464,Talvar,2015,2015-09-14,7.6,1.540697,33.0
70690,Cinderella '80,1984,1984-02-16,6.8,1.682096,8.0
68797,The Quack,1982,1982-04-12,7.0,2.056565,10.0
104852,Newark Athlete,1891,1891-05-01,3.8,0.806403,15.0
249914,Pestonjee,1988,1988-03-01,0.0,0.005219,0.0
284288,Mary Kom,2014,2014-09-05,7.0,1.416035,29.0
184002,Dirty Hands (1989),1989,1989-10-04,4.0,0.226496,2.0
123623,A Summer Story,1988,1988-08-11,7.6,1.123477,7.0
14074,Wolf (2008),2008,2008-04-04,4.0,0.245543,1.0
64508,Hard to Be a God (1989),1989,1989-09-09,5.8,0.705069,6.0
100468,They Have Changed Their Face,1971,1971-07-02,5.8,0.070647,6.0
29539,Emmanuelle in Soho,1981,1981-01-01,0.0,0.11622,0.0
49722,"Continental, a Film Without Guns",2007,2007-11-09,7.0,0.125624,3.0
42809,Kanto Wanderer,1963,1963-11-23,5.5,0.150875,4.0
341895,Premam,2015,2015-05-29,6.4,0.81609,13.0
48845,Soula Ela Xana,2009,2009-03-19,4.8,0.892252,5.0
345575,The Saboteurs,2015,2015-01-04,8.0,1.064188,6.0
103947,3x3,2009,2009-03-12,6.0,0.285194,3.0
79825,Falling Overnight,2011,2011-11-11,6.7,0.372805,6.0
292177,My Little Pony: Equestria Girls - Rainbow Rocks,2014,2014-09-27,6.6,1.340019,19.0
349158,My Little Pony: Equestria Girls - Friendship Games,2015,2015-09-26,3.9,2.165594,11.0
171277,The House Across the Street,2015,2015-04-10,1.0,0.877618,3.0
369165,The Ties That Bind,2015,2015-11-27,7.3,0.187825,3.0
105098,The Man with Icy Eyes,1971,1971-04-10,4.9,0.870134,4.0
158079,"$100,000 for Ringo",1965,1965-11-18,5.0,0.456946,1.0
203888,The Spy with Ten Faces,1966,1966-02-24,0.0,0.004595,0.0
112503,Django Shoots First,1966,1966-10-28,5.5,0.20678,2.0
98085,Operation Kid Brother,1967,1967-04-20,5.1,0.587177,7.0
79426,Crime Boss,1972,1972-08-08,0.0,0.00022,0.0
78546,The Antichrist,1974,1974-11-22,5.7,7.677022,21.0
29607,Miami Golem,1985,1985-11-12,0.0,0.325,0.0
130754,Souls of Zen: Ancestors and Agency in Contemporary Japanese Temple Buddhism,2012,2012-06-01,10.0,0.043532,1.0
336884,Dark Woods II,2015,2015-10-09,4.7,1.395306,14.0
339751,Hitchcock/Truffaut,2015,2015-09-04,7.5,3.178725,55.0
295748,Pek Yakında,2014,2014-10-02,7.1,2.088729,26.0
34666,The Swissmakers,1978,1978-11-03,7.0,0.806546,9.0
299687,The 5th Wave,2016,2016-01-14,5.6,10.788263,1993.0
16047,Go with Peace Jamil,2008,2008-05-30,5.8,0.951189,2.0
51210,Prancer Returns,2001,2001-11-20,3.3,0.811395,6.0
129577,A Few Dollars for Django,1966,1966-09-09,5.3,0.682952,2.0
90092,Street Law,1974,1974-09-17,6.8,0.00022,5.0
93708,"Cry, Onion!",1975,1975-08-25,3.8,1.62344,6.0
39979,The Big Racket,1976,1976-08-12,5.5,0.681936,3.0
68863,The Heroin Busters,1977,1977-08-13,8.0,0.042847,1.0
130322,Kill Them All and Come Back Alone,1968,1968-12-31,6.5,0.268979,1.0
24971,Eagles Over London,1969,1969-09-20,5.8,0.444586,3.0
64739,Day of the Cobra,1980,1980-08-12,6.5,0.069176,2.0
69152,Escape from the Bronx,1983,1983-09-02,5.3,0.732103,4.0
42764,Jonathan of the Bears,1995,1995-04-21,7.0,0.55084,2.0
73740,Johnny Hamlet,1968,1968-03-22,7.3,0.274694,6.0
22359,Any Gun Can Play,1967,1967-09-26,6.5,0.94847,2.0
143936,Payment in Blood,1967,1967-04-14,2.5,0.054198,1.0
213755,Extralarge: Black Magic,1992,1992-11-22,0.0,0.421229,0.0
364067,A Very Murray Christmas,2015,2015-12-04,5.2,6.007801,149.0
312100,Elf: Buddy's Musical Christmas,2014,2014-12-16,4.4,2.05959,9.0
73901,Wakko's Wish,1999,1999-12-20,6.0,1.251338,3.0
321666,600 Miles,2016,2016-07-15,6.2,3.733787,37.0
307103,Serial Killer 1,2015,2015-01-07,7.0,5.127658,85.0
326874,L'Art de la fugue,2015,2015-03-04,5.2,0.422533,10.0
103012,Lucky (2011),2011,2011-09-11,8.5,0.41789,2.0
255869,Pleased to Meet Me,2013,2013-10-10,3.8,0.866074,3.0
56255,Executive Koala,2005,2005-10-28,5.4,0.220642,6.0
354625,Orania,2013,2013-06-13,0.0,0.011767,0.0
75393,The Power of Fear,2006,2006-06-06,3.5,0.495092,5.0
293082,"10,000 Days",2014,2014-11-23,3.0,1.807454,4.0
341744,Truman,2015,2015-10-30,7.0,4.778359,101.0
17007,Call Me Claus,2001,2001-12-02,5.3,6.262258,28.0
26571,Downtown '81,1981,1981-01-01,7.4,0.423073,5.0
353311,The Wiz Live!,2015,2015-12-03,7.3,1.160656,14.0
134743,Who Am I This Time?,1982,1982-02-02,9.0,0.98175,3.0
317953,Spud 3: Learning to Fly,2014,2014-12-16,6.3,1.187815,8.0
43783,Song of the Islands,1942,1942-03-13,0.0,0.00179,0.0
36361,House Calls,1978,1978-03-15,7.3,0.975702,4.0
184440,Awaken (2013),2013,2013-04-09,7.1,0.837087,7.0
128899,Bardelys the Magnificent,1926,1926-09-30,8.0,0.978542,1.0
202727,Cattle Town,1952,1952-09-06,10.0,0.314719,1.0
36789,"Hook, Line and Sinker",1930,1930-12-26,4.0,0.172525,2.0
111570,It's in the Bag!,1945,1945-04-21,0.0,0.595323,1.0
298026,Reaper,2015,2015-06-05,5.8,1.753718,21.0
214758,"Easy Sex, Sad Movies",2014,2014-03-11,5.1,2.900585,19.0
161076,Some Kind of a Nut,1969,1969-09-14,6.0,0.487036,1.0
16422,The Caller (2008),2008,2008-09-26,5.6,0.648554,5.0
272255,The Dude Goes West,1948,1948-05-30,0.0,0.590349,0.0
285908,The Last Breath,1999,1999-03-25,4.0,0.072704,2.0
254918,Louder Than Words,2013,2013-10-11,5.6,2.100842,19.0
358980,Apocalipsis sobre el río amarillo,1960,1960-03-25,0.0,0.00129,0.0
13591,Eddie Izzard: Unrepeatable,1994,1994-10-03,7.3,0.438574,10.0
345637,Sanjay's Super Team,2015,2015-11-25,6.9,4.33573,74.0
336882,The Wave (2015),2015,2015-08-28,6.5,6.982302,317.0
333555,Schneider vs. Bax,2015,2015-05-28,5.8,2.076154,19.0
315868,Cosmos,2015,2015-12-03,6.7,1.26037,15.0
256546,A Small September Affair,2014,2014-02-14,7.4,1.731338,20.0
105085,Cold Eyes of Fear,1971,1971-04-06,4.3,0.47687,5.0
279179,Wir tun es für Geld,2014,2014-06-27,6.0,0.05459,1.0
61535,If the Shoe Fits,1990,1990-12-12,4.8,0.263049,5.0
256375,If I Had Four Dromedaries,1966,1966-01-01,7.5,0.139913,2.0
79435,Night Wind,1999,1999-03-03,6.0,0.203538,4.0
334028,Some Kind Of Hate,2015,2015-05-02,4.5,1.624956,40.0
152539,L'Allée du Roi,1995,1995-01-01,6.8,0.980696,4.0
58384,Drowning Ghost,2004,2004-10-14,6.0,0.766605,3.0
68437,Svart Lucia,1992,1992-12-11,5.3,0.002841,3.0
325039,Lady of Csejte,2015,2015-02-26,4.8,1.574378,6.0
16079,The Visitors (1988),1988,1988-04-29,6.7,0.794247,6.0
258147,Highway of Tears,2014,2014-03-06,0.0,0.022031,0.0
297859,Drone (2014),2014,2014-04-10,5.8,1.35076,6.0
289174,The President (2014),2014,2014-08-30,6.4,0.334111,8.0
215740,Home from Home – Chronicle of a Vision,2013,2013-10-03,8.3,1.824098,12.0
24563,Mars Needs Women,1967,1967-01-01,3.4,0.482867,5.0
361042,The Hollow (2015),2015,2015-10-24,4.7,2.410183,33.0
32206,Quantum Apocalypse,2010,2010-02-24,2.8,1.51939,25.0
172721,End of the World (2013),2013,2013-02-22,4.8,1.912981,16.0
149722,The 12 Disasters of Christmas,2012,2012-12-02,3.2,1.144133,15.0
353257,Earthfall,2015,2015-06-22,3.3,1.727617,15.0
302666,10.0 Earthquake,2014,2014-10-15,4.3,1.581577,28.0
246594,Mega Shark vs. Mecha Shark,2014,2014-01-28,3.1,2.251209,29.0
340275,Chi-Raq,2015,2015-12-04,5.8,12.023704,56.0
197599,Fateful Findings,2013,2013-05-25,4.0,0.65892,10.0
10124,Heartstopper,2006,2006-01-01,4.3,1.292089,8.0
221801,Naked as We Came,2013,2013-09-13,5.1,1.095329,7.0
348150,Jim Henson’s Turkey Hollow,2015,2015-11-21,0.0,0.625631,0.0
71744,Eating Out: Drama Camp,2011,2011-07-01,6.5,1.198567,16.0
216983,Madeline: Lost in Paris,1999,1999-08-20,6.0,0.912352,1.0
331836,Babysitting 2,2015,2015-12-02,6.6,5.901413,368.0
291868,My Life Directed by Nicolas Winding Refn,2014,2014-09-18,6.4,1.43713,16.0
4540,Emil and the Detectives,1931,1931-12-02,4.3,0.54007,6.0
53385,The Knockout,1914,1914-06-11,5.2,0.287549,7.0
30982,The Tramp,1915,1915-04-12,6.5,1.940708,21.0
370524,Rageh Inside Iran,2007,2007-07-01,7.0,0.038824,1.0
15701,The Irrefutable Truth About Demons,2000,2000-05-01,6.2,0.47661,8.0
45438,Tokyo Raiders,2000,2000-01-28,5.7,6.159032,20.0
42649,The Queen (1968),1968,1968-01-01,5.0,0.03653,1.0
196253,Weekend of a Champion (1972),1972,1972-05-31,6.1,0.24974,5.0
327016,Weekend of a Champion (2013),2013,2013-10-09,6.3,0.490537,6.0
33318,Men Boxing,1891,1891-04-30,3.5,0.619106,9.0
277069,No Tomorrow,2010,2010-01-01,0.0,0.005882,0.0
23150,The Garden of Sinners - Chapter 1: Overlooking View,2007,2007-12-01,7.0,1.044894,17.0
23151,The Garden of Sinners - Chapter 2: A Study in Murder (Part 1),2007,2007-12-29,7.3,2.079812,14.0
23153,The Garden of Sinners - Chapter 3: Remaining Sense of Pain,2008,2008-02-09,7.0,2.222614,15.0
