id,title,original_title,release_year
87799,1936)Circus (1,Circus,1936
31879,1936)The Princess Comes Across (0,The Princess Comes Across,1936
183039,1936)Broken Blossoms (1,Broken Blossoms,1936
31548,1936)Show Boat (1,Show Boat,1936
22440,1936)Dracula's Daughter (0,Dracula's Daughter,1936
63180,1936)Marihuana (0,Marihuana,1936
43878,1936)A Day in the Country (0,A Day in the Country,1936
130098,1936)Treachery Rides the Range (0,Treachery Rides the Range,1936
128722,1936)Priest of Darkness (0,Priest of Darkness,1936
87925,1936)The Last Journey (0,The Last Journey,1936
57840,1936)Captain January (0,Captain January,1936
110733,1936)By the Bluest of Seas (0,By the Bluest of Seas,1936
109329,1936)Three Little Wolves (0,Three Little Wolves,1936
24807,1936)Mr. Deeds Goes to Town (0,Mr. Deeds Goes to Town,1936
78998,1936)Desire (0,Desire,1936
147726,1936)A Message to Garcia (0,A Message to Garcia,1936
43277,1936)The Great Ziegfeld (0,The Great Ziegfeld,1936
45537,1936)La vie est à nous (0,La vie est à nous,1936
217672,1936)Snowed Under (0,Snowed Under,1936
81116,1936)Big Brown Eyes (0,Big Brown Eyes,1936
33386,1936)Charlie Chan at the Circus (0,Charlie Chan at the Circus,1936
176841,1936)Moonlight Murder (0,Moonlight Murder,1936
54569,1936)These Three (0,These Three,1936
27115,1936)The Walking Dead (1,The Walking Dead,1936
76094,1936)The Trail of the Lonesome Pine (0,The Trail of the Lonesome Pine,1936
114888,1936)Love Before Breakfast (0,Love Before Breakfast,1936
23114,1936)Little Lord Fauntleroy (0,Little Lord Fauntleroy,1936
149955,1936)Three Godfathers (0,Three Godfathers,1936
87911,1936)Sweeney Todd: The Demon Barber of Fleet Street (1,Sweeney Todd: The Demon Barber of Fleet Street,1936
77245,1936)The Prisoner of Shark Island (0,The Prisoner of Shark Island,1936
134238,1936)Song of the Saddle (0,Song of the Saddle,1936
38721,1936)Wife vs. Secretary (0,Wife vs. Secretary,1936
100033,1936)Mr. Thank You (0,Mr. Thank You,1936
74469,1936)The Story of Louis Pasteur (0,The Story of Louis Pasteur,1936
3596,1936)Things to Come (0,Things to Come,1936
28292,1936)Follow the Fleet (0,Follow the Fleet,1936
68849,1936)The Man Who Could Work Miracles (0,The Man Who Could Work Miracles,1936
182899,1936)The Voice of Bugle Ann (0,The Voice of Bugle Ann,1936
82036,1936)The Bohemian Girl (0,The Bohemian Girl,1936
169479,1936)The Golem (0,The Golem,1936
17030,1936)The Petrified Forest (0,The Petrified Forest,1936
41349,1936)The Milky Way (2,The Milky Way,1936
3082,1936)Modern Times (0,Modern Times,1936
43880,1936)Rose Marie (0,Rose Marie,1936
43876,1936)Mayerling (1,Mayerling,1936
52677,1936)The Crime of Monsieur Lange (0,The Crime of Monsieur Lange,1936
72809,1936)Cosmic Journey (0,Cosmic Journey,1936
27918,1936)The Invisible Ray (0,The Invisible Ray,1936
222731,1936)Chatterbox (0,Chatterbox,1936
33708,1936)Charlie Chan's Secret (0,Charlie Chan's Secret,1936
37833,1936)Reefer Madness (0,Reefer Madness,1936
192588,1936)Ferryman Maria (0,Ferryman Maria,1936
67113,1936)Mickey's Polo Team (0,Mickey's Polo Team,1936
121006,1936)Riffraff (0,Riffraff,1936
46240,1936)Christmas Comes but Once a Year (0,Christmas Comes but Once a Year,1936
210621,1936)The Searchers of Happiness (0,The Searchers of Happiness,1936
43873,1936)César (0,César,1936
47920,1935)Magnificent Obsession (1,Magnificent Obsession,1935
126083,1935)If You Could Only Cook (0,If You Could Only Cook,1935
17831,1935)A Tale of Two Cities (0,A Tale of Two Cities,1935
52863,1935)Dangerous (0,Dangerous,1935
120497,1935)The Bride Comes Home (0,The Bride Comes Home,1935
122525,1935)Fair of the Dove (0,Fair of the Dove,1935
296820,1935)Pillars of Society (0,Pillars of Society,1935
66963,1935)Lucrezia Borgia (0,Lucrezia Borgia,1935
244447,1935)Another Face (0,Another Face,1935
16905,1935)Captain Blood (0,Captain Blood,1935
132263,1935)The Ghost Goes West (0,The Ghost Goes West,1935
31866,1935)Sylvia Scarlett (0,Sylvia Scarlett,1935
173891,1935)Kind Lady (1,Kind Lady,1935
120892,"1935)Ah, Wilderness! (0","Ah, Wilderness!",1935
32543,1935)Carnival in Flanders (0,Carnival in Flanders,1935
41118,1935)Scrooge (2,Scrooge,1935
180427,1935)Frisco Kid (0,Frisco Kid,1935
218389,1935)I Dream Too Much (0,I Dream Too Much,1935
43897,1935)The Littlest Rebel (0,The Littlest Rebel,1935
43891,1935)Crime and Punishment (0,Crime and Punishment,1935
89462,1935)An Inn in Tokyo (0,An Inn in Tokyo,1935
43887,1935)Annie Oakley (0,Annie Oakley,1935
12311,1935)Mutiny on the Bounty (0,Mutiny on the Bounty,1935
37719,1935)A Night at the Opera (0,A Night at the Opera,1935
190165,1935)First a Girl (0,First a Girl,1935
57412,1935)Peter Ibbetson (0,Peter Ibbetson,1935
84908,1935)Lawless Range (0,Lawless Range,1935
93057,1935)Princesse Tam Tam (0,Princesse Tam Tam,1935
29705,1935)The Tunnel (2,The Tunnel,1935
67626,1935)Three Orphan Kittens (0,Three Orphan Kittens,1935
53860,1935)Rendezvous (0,Rendezvous,1935
258384,1935)Flight into Darkness (0,Flight into Darkness,1935
235679,1935)Dr. Socrates (0,Dr. Socrates,1935
31988,1935)Hands Across the Table (0,Hands Across the Table,1935
22606,1935)Texas Terror (0,Texas Terror,1935
33395,1935)Charlie Chan in Shanghai (0,Charlie Chan in Shanghai,1935
76499,1935)Barbary Coast (0,Barbary Coast,1935
19075,1935)A Midsummer Night's Dream (1,A Midsummer Night's Dream,1935
109301,1935)Music Land (0,Music Land,1935
148617,1935)The Case of the Lucky Legs (0,The Case of the Lucky Legs,1935
179066,1935)I Live My Life (0,I Live My Life,1935
72400,1935)La Bandera (0,La Bandera,1935
43890,1935)Broadway Melody of 1936 (0,Broadway Melody of 1936,1935
197491,1935)The Big Broadcast of 1936 (0,The Big Broadcast of 1936,1935
52864,1935)Special Agent (0,Special Agent,1935
54570,1935)The Gay Deception (0,The Gay Deception,1935
194407,1935)Red Salute (0,Red Salute,1935
218713,1935)Here Comes Cookie (0,Here Comes Cookie,1935
130624,1935)The Girl from the Marsh Croft (1,The Girl from the Marsh Croft,1935
120977,1935)The Dark Angel (0,The Dark Angel,1935
106495,1935)Little Big Shot (0,Little Big Shot,1935
188468,1935)Page Miss Glory (0,Page Miss Glory,1935
72609,1935)Steamboat Round the Bend (0,Steamboat Round the Bend,1935
3080,1935)Top Hat (0,Top Hat,1935
171032,1935)Man of the Moment (1,Man of the Moment,1935
67162,1935)Pluto's Judgement Day (0,Pluto's Judgement Day,1935
70881,1935)Anna Karenina (1,Anna Karenina,1935
164687,1935)Dante's Inferno (0,Dante's Inferno,1935
43886,1935)Alice Adams (0,Alice Adams,1935
43889,1935)Bonnie Scotland (0,Bonnie Scotland,1935
58905,1935)The Crusades (0,The Crusades,1935
61985,1935)Westward Ho (0,Westward Ho,1935
71282,1935)China Seas (0,China Seas,1935
92950,1935)Wife! Be Like a Rose! (0,Wife! Be Like a Rose!,1935
119819,1935)The Call of the Wild (0,The Call of the Wild,1935
130882,1935)The Phantom Light (0,The Phantom Light,1935
55773,1935)Man on the Flying Trapeze (0,Man on the Flying Trapeze,1935
112083,1935)Bright Lights (1,Bright Lights,1935
29877,1935)Curly Top (0,Curly Top,1935
23286,1935)Paradise Canyon (0,Paradise Canyon,1935
27003,1935)The Black Room (0,The Black Room,1935
27998,1935)The Murder Man (0,The Murder Man,1935
28261,1935)Mad Love (2,Mad Love,1935
162059,1935)Front Page Woman (0,Front Page Woman,1935
177902,1935)Doubting Thomas (0,Doubting Thomas,1935
17907,1935)The Raven (1,The Raven,1935
110468,1935)Boys Will Be Boys (0,Boys Will Be Boys,1935
43888,1935)Becky Sharp (0,Becky Sharp,1935
109323,1935)Who Killed Cock Robin? (0,Who Killed Cock Robin?,1935
53827,1935)The Dawn Rider (0,The Dawn Rider,1935
116155,1935)Alibi Ike (0,Alibi Ike,1935
112501,1935)Sazen Tange and the Pot Worth a Million Ryo (0,Sazen Tange and the Pot Worth a Million Ryo,1935
60566,1935)She (0,She,1935
33390,1935)Charlie Chan in Egypt (0,Charlie Chan in Egypt,1935
260,1935)The 39 Steps (0,The 39 Steps,1935
237433,1935)Paris in Spring (0,Paris in Spring,1935
92667,1935)Black Fury (0,Black Fury,1935
27970,1935)Werewolf of London (0,Werewolf of London,1935
86956,1935)Sanders of the River (0,Sanders of the River,1935
43896,1935)The Informer (0,The Informer,1935
176810,1935)Air Hawks (0,Air Hawks,1935
26718,1935)G-Men (0,G-Men,1935
42943,1935)The Devil Is a Woman (0,The Devil Is a Woman,1935
291558,1935)Vagabond Lady (0,Vagabond Lady,1935
26921,1935)The Mystery of the Marie Celeste (0,The Mystery of the Marie Celeste,1935
28910,1935)Mark of the Vampire (0,Mark of the Vampire,1935
80850,1935)Goin' to Town (0,Goin' to Town,1935
53624,1935)The Desert Trail (0,The Desert Trail,1935
229,1935)Bride of Frankenstein (0,Bride of Frankenstein,1935
217802,1935)Love In Bloom (0,Love In Bloom,1935
107876,1935)Private Worlds (0,Private Worlds,1935
53863,1935)Star of Midnight (0,Star of Midnight,1935
286402,1935)Cardinal Richelieu (0,Cardinal Richelieu,1935
75770,1935)The Case of the Curious Bride (0,The Case of the Curious Bride,1935
184958,1935)The Miracle Rider (0,The Miracle Rider,1935
184522,1935)Pie in the Sky (1,Pie in the Sky,1935
76380,1935)Swedenhielms (0,Swedenhielms,1935
43893,1935)Les Misérables (1,Les Misérables,1935
43894,1935)Naughty Marietta (0,Naughty Marietta,1935
39266,1935)Triumph of the Will (0,Triumph of the Will,1935
188001,1935)Traveling Saleslady (0,Traveling Saleslady,1935
152948,1935)The New Gulliver (0,The New Gulliver,1935
53781,1935)Rainbow Valley (0,Rainbow Valley,1935
87881,1935)The Casino Murder Case (0,The Casino Murder Case,1935
93743,1935)Happiness (1,Happiness,1935
43892,1935)Gold Diggers of 1935 (0,Gold Diggers of 1935,1935
31798,1935)Roberta (0,Roberta,1935
32004,1935)The Wedding Night (0,The Wedding Night,1935
36006,1935)Ruggles of Red Gap (0,Ruggles of Red Gap,1935
186227,1935)Vanessa: Her Love Story (0,Vanessa: Her Love Story,1935
67572,1935)The Band Concert (0,The Band Concert,1935
174988,1935)Folies Bergère de Paris (0,Folies Bergère de Paris,1935
52561,1935)The Whole Town's Talking (0,The Whole Town's Talking,1935
76483,1935)Murder on a Honeymoon (0,Murder on a Honeymoon,1935
82106,1935)After Office Hours (0,After Office Hours,1935
51949,1935)Toni (0,Toni,1935
29879,1935)The Little Colonel (0,The Little Colonel,1935
47758,1935)The Good Fairy (0,The Good Fairy,1935
94811,1935)Devil Dogs of the Air (0,Devil Dogs of the Air,1935
84718,1935)Mystery of Edwin Drood (0,Mystery of Edwin Drood,1935
196789,1935)Enchanted April (1,Enchanted April,1935
81115,1935)Wings in the Dark (0,Wings in the Dark,1935
54773,1935)The Gilded Lily (0,The Gilded Lily,1935
26323,1935)Bordertown (0,Bordertown,1935
33393,1935)Charlie Chan in Paris (0,Charlie Chan in Paris,1935
195516,1935)Baboona (0,Baboona,1935
43899,1935)David Copperfield (0,David Copperfield,1935
111312,1935)Sequoia (1,Sequoia,1935
196802,1935)Romance in Manhattan (0,Romance in Manhattan,1935
43898,1935)The Lives of a Bengal Lancer (0,The Lives of a Bengal Lancer,1935
58159,1935)The Tortoise and the Hare (0,The Tortoise and the Hare,1935
181426,1935)Chandu on the Magic Island (0,Chandu on the Magic Island,1935
43895,1935)Our Little Girl (0,Our Little Girl,1935
34875,1935)The Pace That Kills (0,The Pace That Kills,1935
29887,1934)Bright Eyes (0,Bright Eyes,1934
169355,1934)Here Is My Heart (0,Here Is My Heart,1934
150249,1934)Forsaking All Others (0,Forsaking All Others,1934
22614,1934)The Scarlet Pimpernel (0,The Scarlet Pimpernel,1934
38494,1934)The Mysterious Mr. Wong (0,The Mysterious Mr. Wong,1934
43603,1934)Zouzou (0,Zouzou,1934
25898,1934)Babes in Toyland (1,Babes in Toyland,1934
105549,1934)Maria Chapdelaine (0,Maria Chapdelaine,1934
96525,1934)Music in the Air (0,Music in the Air,1934
37128,1934)Jolly Fellows (0,Jolly Fellows,1934
137429,1934)Babbitt (0,Babbitt,1934
53830,1934)'Neath the Arizona Skies (0,'Neath the Arizona Skies,1934
183171,1934)Dangerous Corner (0,Dangerous Corner,1934
84100,1934)Flirtation Walk (0,Flirtation Walk,1934
8208,1934)The Man Who Knew Too Much (1,The Man Who Knew Too Much,1934
77198,1934)Broadway Bill (0,Broadway Bill,1934
28001,1934)It's a Gift (0,It's a Gift,1934
54051,1934)The Song of Ceylon (0,The Song of Ceylon,1934
47921,1934)Imitation of Life (1,Imitation of Life,1934
174442,1934)Bosko's Parlor Pranks (0,Bosko's Parlor Pranks,1934
44163,1934)A Story of Floating Weeds (0,A Story of Floating Weeds,1934
82096,1934)The Painted Veil (1,The Painted Veil,1934
43901,1934)Anne of Green Gables (1,Anne of Green Gables,1934
49640,1934)The Lawless Frontier (0,The Lawless Frontier,1934
182035,1934)In Old Santa Fe (0,In Old Santa Fe,1934
108209,1934)Kid Millions (0,Kid Millions,1934
53864,1934)Evelyn Prentice (0,Evelyn Prentice,1934
179603,1934)Woman in the Dark (0,Woman in the Dark,1934
46774,1934)Chapayev (0,Chapayev,1934
92475,1934)Three Songs About Lenin (0,Three Songs About Lenin,1934
43689,1934)The Merry Widow (0,The Merry Widow,1934
98293,1934)The Captain Hates the Sea (0,The Captain Hates the Sea,1934
85613,1934)Kentucky Kernels (0,Kentucky Kernels,1934
179251,1934)We Live Again (0,We Live Again,1934
360808,1934)Doctor's Orders (0,Doctor's Orders,1934
43900,1934)Angele (0,Angele,1934
40797,1934)The Trail Beyond (0,The Trail Beyond,1934
170582,1934)Great Expectations (3,Great Expectations,1934
172214,1934)Jew Süss (0,Jew Süss,1934
28288,1934)The Gay Divorcee (0,The Gay Divorcee,1934
43902,1934)Cleopatra (1,Cleopatra,1934
126136,1934)Our Daily Bread (0,Our Daily Bread,1934
23024,1934)Judge Priest (0,Judge Priest,1934
80960,1934)Masquerade in Vienna (0,Masquerade in Vienna,1934
144475,1934)The Case of the Howling Dog (0,The Case of the Howling Dog,1934
43693,1934)The Barretts of Wimpole Street (0,The Barretts of Wimpole Street,1934
111623,1934)The Richest Girl in the World (0,The Richest Girl in the World,1934
75880,1934)Belle of the Nineties (0,Belle of the Nineties,1934
84097,1934)One Night of Love (0,One Night of Love,1934
110540,1934)The Age of Innocence (1,The Age of Innocence,1934
33391,1934)Charlie Chan in London (0,Charlie Chan in London,1934
23122,1934)Maniac (3,Maniac,1934
157898,1934)Desirable (0,Desirable,1934
43691,1934)The Count of Monte Cristo (1,The Count of Monte Cristo,1934
43903,1934)Dames (0,Dames,1934
51277,1934)Now and Forever (0,Now and Forever,1934
111582,1934)She Loves Me Not (0,She Loves Me Not,1934
50079,1934)Chained (1,Chained,1934
64318,1934)Hide-Out (0,Hide-Out,1934
43605,1934)Treasure Island (2,Treasure Island,1934
41347,1934)The Cat's-Paw (0,The Cat's-Paw,1934
121003,1934)The Girl from Missouri (0,The Girl from Missouri,1934
38107,1934)The Star Packer (0,The Star Packer,1934
84099,1934)Here Comes the Navy (0,Here Comes the Navy,1934
43905,1934)Of Human Bondage (0,Of Human Bondage,1934
54509,1934)The Flying Mouse (0,The Flying Mouse,1934
43688,1934)The Old Fashioned Way (0,The Old Fashioned Way,1934
57866,1934)Kiss and Make-Up (0,Kiss and Make-Up,1934
267336,1934)Charlie Chan's Courage (0,Charlie Chan's Courage,1934
82185,1934)Bad Seed (0,Bad Seed,1934
31621,1934)Baby Take a Bow (0,Baby Take a Bow,1934
84912,1934)Murder in the Private Car (0,Murder in the Private Car,1934
117044,1934)The World Moves On (0,The World Moves On,1934
127146,1934)Dr. Monica (0,Dr. Monica,1934
130881,1934)Red Ensign (0,Red Ensign,1934
29126,1934)Black Moon (1,Black Moon,1934
188465,1934)The Life of Vergie Winters (0,The Life of Vergie Winters,1934
53865,1934)The Key (1,The Key,1934
111310,1934)Operator 13 (0,Operator 13,1934
22602,1934)Randy Rides Alone (0,Randy Rides Alone,1934
50675,1934)Fog Over Frisco (0,Fog Over Frisco,1934
43150,1934)Little Miss Marker (1,Little Miss Marker,1934
178452,1934)Hollywood Party (0,Hollywood Party,1934
125578,1934)Twenty Million Sweethearts (0,Twenty Million Sweethearts,1934
3529,1934)The Thin Man (0,The Thin Man,1934
51374,1934)Allez Oop (0,Allez Oop,1934
184936,1934)Stingaree (0,Stingaree,1934
132714,1934)Gulliver Mickey (0,Gulliver Mickey,1934
81111,1934)Born to Be Bad (1,Born to Be Bad,1934
81113,1934)Thirty Day Princess (0,Thirty Day Princess,1934
53622,1934)The Man From Utah (0,The Man From Utah,1934
63702,1934)Liliom (0,Liliom,1934
95943,1934)The Road to Ruin (0,The Road to Ruin,1934
31835,1934)Twentieth Century (0,Twentieth Century,1934
135335,1934)A Mother Should Be Loved (0,A Mother Should Be Loved,1934
53828,1934)Blue Steel (1,Blue Steel,1934
43696,1934)Sadie McKee (0,Sadie McKee,1934
31527,1934)The Scarlet Empress (0,The Scarlet Empress,1934
24106,1934)The Black Cat (0,The Black Cat,1934
175983,1934)Finishing School (0,Finishing School,1934
46159,1934)Stand Up and Cheer! (0,Stand Up and Cheer!,1934
28564,1934)Manhattan Melodrama (0,Manhattan Melodrama,1934
166883,1934)Le Grand Jeu (0,Le Grand Jeu,1934
181649,1934)Chu Chin Chow (0,Chu Chin Chow,1934
198146,1934)Upperworld (0,Upperworld,1934
43604,1934)Viva Villa! (0,Viva Villa!,1934
32996,1934)We're Not Dressing (0,We're Not Dressing,1934
126517,1934)Street Without End (0,Street Without End,1934
43904,1934)L'Atalante (0,L'Atalante,1934
47684,1934)Man of Aran (0,Man of Aran,1934
18994,1934)Tarzan and His Mate (0,Tarzan and His Mate,1934
109298,1934)The Big Bad Wolf (0,The Big Bad Wolf,1934
57035,1934)The House of Rothschild (0,The House of Rothschild,1934
114626,1934)El compadre Mendoza (0,El compadre Mendoza,1934
111344,1934)Evergreen (1,Evergreen,1934
132883,1934)Wonder Bar (0,Wonder Bar,1934
152986,1934)Gambling Lady (0,Gambling Lady,1934
37215,1934)Death Takes a Holiday (0,Death Takes a Holiday,1934
170309,1934)Gold (2,Gold,1934
131732,1934)You're Telling Me! (0,You're Telling Me!,1934
81396,1934)Jimmy the Gent (0,Jimmy the Gent,1934
42752,1934)Midnight (2,Midnight,1934
236395,1934)Success At Any Price (0,Success At Any Price,1934
87123,1934)Heat Lightning (0,Heat Lightning,1934
3078,1934)It Happened One Night (0,It Happened One Night,1934
46910,1934)The Lost Patrol (0,The Lost Patrol,1934
40799,1934)West of the Divide (0,West of the Divide,1934
178341,1934)Mandalay (0,Mandalay,1934
127973,1934)Six of a Kind (0,Six of a Kind,1934
67532,1934)Les Misérables (2,Les Misérables,1934
261684,1934)This Side of Heaven (0,This Side of Heaven,1934
144111,1934)Nana (1,Nana,1934
52907,1934)Waltzes from Vienna (0,Waltzes from Vienna,1934
22612,1934)The Lucky Texan (0,The Lucky Texan,1934
120972,1934)Everybody's Woman (0,Everybody's Woman,1934
112698,1934)The Goddess (2,The Goddess,1934
38719,1934)The Private Life of Don Juan (0,The Private Life of Don Juan,1934
43692,1934)The Clairvoyant (0,The Clairvoyant,1934
48443,1934)The Hearts of Age (0,The Hearts of Age,1934
43687,1934)The Rise of Catherine the Great (0,The Rise of Catherine the Great,1934
117592,1934)The Seahorse (0,The Seahorse,1934
77210,1933)Design for Living (0,Design for Living,1933
28293,1933)Flying Down to Rio (0,Flying Down to Rio,1933
43128,1933)Sons of the Desert (0,Sons of the Desert,1933
31526,1933)Queen Christina (0,Queen Christina,1933
53792,1933)Counsellor at Law (0,Counsellor at Law,1933
50107,1933)The House on 56th Street (0,The House on 56th Street,1933
